RUN	mysimulations.Gatling25	gatling25	1670482257517	Gatling Execution	3.6.1
REQUEST	selectFlight_tx	bootstrap.min.js	1670482272832	1670482273097	OK	 
REQUEST	selectFlight_tx	bootstrap-table.js	1670482272833	1670482273126	OK	 
GROUP	selectFlight_tx	1670482272435	1670482273126	687	OK
REQUEST	selectFlight_tx	SelectFlight_request	1670482272825	1670482273248	OK	 
REQUEST	selectFlight_tx	bootstrap.min.css	1670482273016	1670482273267	OK	 
REQUEST	selectFlight_tx	bootstrap.min.js	1670482273014	1670482273269	OK	 
REQUEST	selectFlight_tx	bootstrap-table.js	1670482273015	1670482273290	OK	 
REQUEST	selectFlight_tx	bootstrap-table.css	1670482273017	1670482273291	OK	 
GROUP	selectFlight_tx	1670482272561	1670482273292	727	OK
REQUEST	selectFlight_tx	bootstrap.min.css	1670482273256	1670482273528	OK	 
REQUEST	selectFlight_tx	bootstrap-table.css	1670482273257	1670482273529	OK	 
REQUEST	selectFlight_tx	bootstrap-table.js	1670482273254	1670482273531	OK	 
REQUEST	selectFlight_tx	bootstrap.min.js	1670482273253	1670482273532	OK	 
GROUP	selectFlight_tx	1670482272824	1670482273533	704	OK
REQUEST	purchaseTicket_tx	purchaseTicket_request	1670482277718	1670482278063	OK	 
REQUEST	purchaseTicket_tx	purchaseTicket_request	1670482277875	1670482278301	OK	 
REQUEST	purchaseTicket_tx	bootstrap.min.css	1670482278107	1670482278369	OK	 
REQUEST	purchaseTicket_tx	bootstrap-table.js	1670482278106	1670482278370	OK	 
REQUEST	purchaseTicket_tx	bootstrap.min.js	1670482278105	1670482278371	OK	 
REQUEST	purchaseTicket_tx	bootstrap-table.css	1670482278108	1670482278386	OK	 
GROUP	purchaseTicket_tx	1670482277716	1670482278386	627	OK
USER	BlazeHomePage	END	1670482278390
REQUEST	purchaseTicket_tx	bootstrap-table.js	1670482278306	1670482278567	OK	 
REQUEST	purchaseTicket_tx	bootstrap.min.js	1670482278305	1670482278568	OK	 
REQUEST	purchaseTicket_tx	bootstrap-table.css	1670482278309	1670482278569	OK	 
REQUEST	purchaseTicket_tx	bootstrap.min.css	1670482278307	1670482278576	OK	 
GROUP	purchaseTicket_tx	1670482277874	1670482278578	699	OK
USER	BlazeHomePage	END	1670482278582
REQUEST	purchaseTicket_tx	purchaseTicket_request	1670482278140	1670482278612	OK	 
REQUEST	purchaseTicket_tx	purchaseTicket_request	1670482278297	1670482278709	OK	 
REQUEST	purchaseTicket_tx	bootstrap-table.js	1670482278617	1670482278866	OK	 
REQUEST	purchaseTicket_tx	bootstrap.min.js	1670482278616	1670482278881	OK	 
REQUEST	purchaseTicket_tx	bootstrap-table.css	1670482278619	1670482278886	OK	 
REQUEST	purchaseTicket_tx	bootstrap.min.css	1670482278618	1670482278888	OK	 
GROUP	purchaseTicket_tx	1670482278140	1670482278888	744	OK
USER	BlazeHomePage	END	1670482278890
REQUEST	purchaseTicket_tx	bootstrap-table.js	1670482278712	1670482278966	OK	 
REQUEST	purchaseTicket_tx	purchaseTicket_request	1670482278543	1670482278966	OK	 
REQUEST	purchaseTicket_tx	bootstrap.min.js	1670482278711	1670482278967	OK	 
REQUEST	purchaseTicket_tx	bootstrap-table.css	1670482278713	1670482278977	OK	 
REQUEST	purchaseTicket_tx	bootstrap.min.css	1670482278713	1670482278994	OK	 
GROUP	purchaseTicket_tx	1670482278297	1670482278995	696	OK
USER	BlazeHomePage	END	1670482278998
REQUEST	purchaseTicket_tx	bootstrap-table.css	1670482278972	1670482279236	OK	 
REQUEST	purchaseTicket_tx	bootstrap-table.js	1670482278971	1670482279237	OK	 
REQUEST	purchaseTicket_tx	bootstrap.min.css	1670482278971	1670482279237	OK	 
REQUEST	purchaseTicket_tx	bootstrap.min.js	1670482278970	1670482279241	OK	 
GROUP	purchaseTicket_tx	1670482278543	1670482279241	695	OK
USER	BlazeHomePage	END	1670482279244
